ユーザID,学校種別(使用）,文理（使用）,アルバイト経験有無,アルバイト経験先,アルバイト店番,アルバイト店名,アルバイト社員番号,アルバイト開始年月,アルバイト期間,[SPI3U]言語(得点),[SPI3U]言語(段階),[SPI3U]非言語(得点),[SPI3U]非言語(段階),[SPI3U]基礎能力総合(得点),[SPI3U]基礎能力総合(段階),[SPI3U]Ａ対人接触,[SPI3U]Ｂ対人折衝,[SPI3U]Ｃ集団統率,[SPI3U]Ｄ協調協力,[SPI3U]Ｅサポート,[SPI3U]Ｆフットワーク,[SPI3U]Ｇスピーディー,[SPI3U]Ｈ予定外対応,[SPI3U]Ｉ自律遂行,[SPI3U]Ｊプレッシャー,[SPI3U]Ｋ着実持続,[SPI3U]Ｌ前例ない課題,[SPI3U]Ｍ企画アイデア,[SPI3U]Ｎ問題分析,[SPI3U]ダミー(1),[SPI3U]ダミー(2),[SPI3U]Ｗ創造重視,[SPI3U]Ｘ結果重視,[SPI3U]Ｙ調和重視,[SPI3U]Ｚ秩序重視,[SPI3U]応答態度Ａ,[SPI3U]ダミー,[SPI3Uフル]マネジメントスタイル座標,[SPI3U]内向-外向2,[SPI3U]調整-統率,[SPI3U]繊細-強靭,[SPI3U]維持‐変革,[SPI3U]活動系,[SPI3U]新卒R社員性格基準,final
16030765,大学,文系,勤務経験なし,,,,,,,59,5,56,5,"58,5",5,3,3,4,3,3,4,3,4,3,5,4,3,3,4,3,4,2,3,2,3,1,1,X3,3,"3,5",4,"3,5","3,5",3,0
16030779,大学,文系,勤務経験なし,,,,,,,59,5,46,4,53,4,3,5,5,3,2,5,5,5,4,5,1,5,3,3,4,3,5,4,2,1,1,1,W2,3,"4,5",5,5,5,3,0
16030780,大学,文系,勤務経験なし,,,,,,,54,5,46,4,50,4,5,5,4,5,5,4,3,3,4,5,4,4,5,4,6,5,4,3,5,5,1,1,Y4,5,4,5,"3,5","3,5","4,8",0
16030781,大学,文系,勤務経験なし,,,,,,,51,4,45,3,48,4,1,1,3,1,1,2,2,2,5,3,3,4,3,3,5,6,3,4,1,3,1,1,X2,1,4,2,3,2,2,0
16030782,大学,文系,勤務経験なし,,,,,,,73,7,64,6,71,7,4,4,4,3,2,3,2,2,4,4,3,3,5,5,5,5,4,4,2,4,1,1,X3,4,4,4,"2,5","2,5","3,3",0
16030783,大学,文系,勤務経験なし,,,,,,,72,7,57,5,"66,5",6,5,4,3,3,3,3,3,3,3,4,3,3,4,4,3,2,4,2,3,3,1,1,W4,5,3,4,3,3,"3,5",0
16030787,大学,文系,勤務経験なし,,,,,,,68,6,52,4,"61,5",5,5,4,3,5,5,5,4,5,1,3,5,2,3,3,2,2,2,1,5,5,1,1,Y4,5,2,"3,5","3,5","4,5",4,0
16030790,,,勤務経験なし,,,,,,,45,3,58,5,"51,5",4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,3,4,3,1,1,Y2,3,3,3,3,3,3,0
16030792,大学,文系,勤務経験なし,,,,,,,67,6,63,6,67,6,3,3,2,3,4,3,3,3,3,3,2,3,4,4,4,3,3,2,4,2,1,1,Y1,3,"2,5",3,3,3,"3,3",0
16030793,大学,文系,勤務経験なし,,,,,,,45,3,60,5,53,4,2,3,3,2,3,3,3,3,5,4,4,5,5,4,6,5,3,3,2,4,1,1,Z1,2,4,"3,5",4,3,3,0
16030795,大学,文系,勤務経験なし,,,,,,,64,6,53,4,"59,5",5,3,3,3,5,5,2,2,3,2,4,5,3,4,5,4,5,3,2,5,5,1,1,Y4,3,"2,5","3,5",3,2,"3,8",0
16030798,大学,文系,勤務経験なし,,,,,,,32,2,38,3,33,2,3,3,4,4,4,3,4,4,3,3,3,3,1,1,2,3,3,3,4,3,1,1,Y2,3,"3,5",3,"3,5","3,5","3,5",0
16030799,大学,文系,勤務経験なし,,,,,,,32,2,45,3,37,2,4,3,3,4,2,5,5,5,3,4,2,3,2,1,4,2,4,3,3,1,1,1,W1,4,3,"3,5",4,5,"3,3",0
16030802,大学,文系,勤務経験なし,,,,,,,60,5,58,5,60,5,4,4,4,5,4,3,3,4,4,4,3,4,5,5,5,5,4,5,5,4,1,1,Y2,4,4,4,4,3,"4,3",0
16030809,大学,文系,勤務経験なし,,,,,,,63,6,49,4,57,5,3,2,3,5,5,1,2,1,2,2,3,1,3,3,4,3,2,2,5,3,1,1,Y4,3,"2,5",2,1,"1,5","3,8",0
16030811,大学,文系,勤務経験なし,,,,,,,53,4,52,4,53,4,4,4,5,1,2,5,5,3,5,3,3,5,5,4,6,5,5,4,1,2,1,1,W2,4,5,"3,5",4,5,3,0
16030813,大学,文系,勤務経験なし,,,,,,,63,6,49,4,57,5,4,5,5,4,4,3,3,4,3,5,4,4,4,3,5,2,5,3,4,4,1,1,W4,4,4,5,4,3,"3,8",0
16030814,大学,文系,勤務経験なし,,,,,,,52,4,44,3,48,4,4,4,3,4,3,3,3,4,3,5,3,3,3,2,5,2,4,3,3,3,1,1,W4,4,3,"4,5","3,5",3,"3,5",0
16030816,大学,文系,勤務経験なし,,,,,,,60,5,58,5,60,5,5,5,5,3,3,3,3,4,4,5,3,4,5,5,6,5,4,5,2,3,1,1,X1,5,"4,5",5,4,3,"3,8",0
16030818,大学,文系,勤務経験なし,,,,,,,55,5,50,4,53,4,4,3,2,5,5,3,1,2,1,3,5,2,4,3,5,4,2,2,5,5,1,1,Y4,4,"1,5",3,2,2,"3,8",0
16030820,大学,理系,勤務経験なし,,,,,,,53,4,58,5,56,5,5,5,5,3,3,5,5,4,4,4,3,4,3,3,4,4,4,4,3,3,1,1,W4,5,"4,5","4,5",4,5,"3,8",0
16030821,大学,文系,勤務経験なし,,,,,,,71,7,42,3,"57,5",5,2,1,2,4,4,1,1,1,3,2,3,1,3,5,2,5,1,2,4,4,1,1,Z3,2,"2,5","1,5",1,1,"3,3",0
16030824,大学,文系,勤務経験なし,,,,,,,48,4,51,4,"49,5",4,3,3,4,3,4,5,4,5,3,3,1,3,3,3,4,3,4,2,4,1,1,1,W3,3,"3,5",3,4,"4,5","3,3",0
16030827,大学,文系,勤務経験なし,,,,,,,49,4,58,5,54,5,5,5,4,4,2,5,4,5,3,5,2,4,4,3,5,2,4,3,3,2,1,1,W4,5,"3,5",5,"4,5","4,5","3,5",0
16030829,大学,文系,勤務経験なし,,,,,,,57,5,43,3,50,4,3,3,3,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,2,3,1,1,X3,3,3,3,3,"2,5","2,5",0
16030832,大学,文系,勤務経験なし,,,,,,,44,3,61,5,53,4,5,5,5,2,2,5,5,5,5,5,3,5,5,3,6,2,5,4,2,2,1,1,W2,5,5,5,5,5,"3,5",0
16030833,大学,文系,勤務経験なし,,,,,,,61,5,48,4,55,5,5,5,5,4,3,4,4,4,4,4,5,5,5,4,6,5,5,5,3,5,1,1,X3,5,"4,5","4,5","4,5",4,4,0
16030835,大学,文系,現在、勤務しています,B社,596,店名_299,797720,42064,6カ月未満,63,6,51,4,58,5,3,3,3,2,2,3,3,5,4,5,3,3,3,3,2,2,4,1,2,3,1,1,W4,3,"3,5",4,4,3,"2,8",0
16030836,,,過去に勤務していました,B社,1424,店名_257,,41122,6カ月以上,32,2,49,4,"39,5",3,4,5,5,3,4,3,3,3,4,3,3,4,3,2,6,5,4,5,3,4,1,1,X3,4,"4,5",4,"3,5",3,"3,8",0
16030837,大学,文系,勤務経験なし,,,,,,,44,3,43,3,"42,5",3,3,3,3,5,5,3,2,2,2,2,3,5,4,3,6,6,4,3,5,4,1,1,Y2,3,"2,5","2,5","3,5","2,5","3,8",0
16030838,大学,文系,過去に勤務していました,B社,,店名_394,,41030,6カ月以上,71,7,66,6,71,7,4,5,5,2,2,3,4,5,5,5,3,5,5,5,6,5,4,5,2,2,1,1,X1,4,5,5,5,"3,5","3,3",0
16030839,大学,文系,勤務経験なし,,,,,,,49,4,46,4,47,4,4,4,4,3,2,4,5,5,5,5,5,5,4,3,6,4,4,3,2,3,1,1,W4,4,"4,5","4,5",5,"4,5","3,5",0
16030841,大学,文系,勤務経験なし,,,,,,,65,6,59,5,"63,5",6,3,4,3,3,4,2,3,3,4,3,3,3,5,5,5,5,3,4,4,4,1,1,Z1,3,"3,5","3,5",3,"2,5","3,5",0
16030842,大学,理系,勤務経験なし,,,,,,,63,6,80,7,74,7,2,2,3,2,3,2,3,2,3,2,2,3,4,5,4,5,3,3,3,2,1,1,W4,2,3,2,"2,5","2,5","2,5",0
16030848,,,勤務経験なし,,,,,,,64,6,54,5,60,5,3,4,5,1,1,4,3,5,5,5,2,5,5,5,6,5,4,5,1,2,1,1,X1,3,5,"4,5",5,"3,5","2,5",0
16030849,大学,文系,勤務経験なし,,,,,,,61,5,64,6,64,6,2,2,3,3,3,1,1,1,3,3,3,2,4,5,3,6,1,3,4,4,1,1,Z3,2,3,"2,5","1,5",1,"2,8",0
16030852,大学,文系,勤務経験なし,,,,,,,20,1,27,1,"20,5",1,4,4,3,5,5,3,5,3,3,4,3,3,2,1,6,4,3,4,5,3,1,1,Y2,4,3,4,3,4,"4,3",0
16030858,,,勤務経験なし,,,,,,,47,4,47,4,"46,5",4,5,5,5,3,3,5,5,5,5,5,3,5,4,3,6,3,5,3,2,3,1,1,W2,5,5,5,5,5,4,0
16030865,,,現在、勤務しています,B社,1397,店名_743,574483,41030,6カ月以上,51,4,65,6,59,5,3,5,5,2,3,5,5,4,5,4,2,5,5,5,6,5,4,5,3,1,1,1,X1,3,5,"4,5","4,5",5,"3,3",0
16030866,大学,文系,現在、勤務しています,B社,1166,店名_278,595572,41153,6カ月以上,30,2,44,3,"35,5",2,3,3,4,3,3,3,4,3,3,3,3,3,2,2,5,4,3,3,3,3,1,1,X3,3,"3,5",3,3,"3,5",3,0
16030867,大学,文系,現在、勤務しています,A社,149,店名_641,694015,41609,6カ月以上,42,3,29,1,34,2,3,2,3,3,3,4,3,3,2,2,3,3,1,1,3,2,3,2,3,3,1,1,Y2,3,"2,5",2,3,"3,5","2,8",0
16030874,大学,文系,現在、勤務しています,B社,1494,店名_531,575671,41030,6カ月以上,37,2,52,4,44,3,3,3,3,5,5,4,3,3,3,3,4,1,2,3,2,4,3,2,5,5,1,1,Y4,3,3,3,2,"3,5",4,0
16030876,大学院（修士）,文系,勤務経験なし,,,,,,,35,2,50,4,"41,5",3,5,5,5,5,5,3,2,3,4,5,4,3,2,2,4,6,4,5,5,5,1,1,Z1,5,"4,5",5,3,"2,5","4,8",0
16030884,大学,文系,勤務経験なし,,,,,,,57,5,39,3,48,4,3,3,3,4,5,3,3,3,4,3,4,4,3,3,5,5,3,4,5,4,1,1,Y2,3,"3,5",3,"3,5",3,4,0
16030889,,,勤務経験なし,,,,,,,44,3,60,5,52,4,5,5,5,4,5,5,5,5,5,5,2,4,5,3,6,2,5,3,4,1,1,1,W1,5,5,5,"4,5",5,0,0
16030894,大学,文系,勤務経験なし,,,,,,,53,4,67,6,"61,5",5,3,4,4,3,3,3,2,2,5,4,3,3,5,4,5,4,4,3,3,3,1,1,W4,3,"4,5",4,"2,5","2,5","3,5",0
16030895,専門学校,文系,勤務経験なし,,,,,,,42,3,42,3,41,3,3,5,5,4,5,4,4,4,3,4,3,5,3,2,6,5,4,4,4,4,1,1,W4,3,4,"4,5","4,5",4,"3,8",0
16030896,大学,文系,勤務経験なし,,,,,,,53,4,55,5,"54,5",5,5,5,4,3,3,5,4,4,3,4,3,4,4,3,5,3,4,3,3,3,1,1,W4,5,"3,5","4,5",4,"4,5","3,5",0
16030906,大学,文系,勤務経験なし,,,,,,,21,1,25,1,20,1,4,2,2,5,5,3,2,2,1,2,2,1,1,1,1,1,3,1,5,3,1,1,Y3,4,"1,5",2,"1,5","2,5","3,8",0
16030915,大学,文系,勤務経験なし,,,,,,,66,6,69,6,"69,5",6,5,4,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,2,4,2,1,1,W3,5,"3,5",4,4,4,4,0
16030956,大学,文系,勤務経験なし,,,,,,,52,4,59,5,56,5,3,2,2,5,4,3,2,2,2,3,3,1,2,3,1,2,1,1,5,3,1,1,Y4,3,2,"2,5","1,5","2,5","3,5",0
16030959,短大,文系,勤務経験なし,,,,,,,51,4,63,6,58,5,3,3,4,5,5,3,4,3,1,1,1,1,3,3,1,1,2,1,5,1,1,1,Y3,3,"2,5",2,2,"3,5","3,5",1
16030970,大学,文系,勤務経験なし,,,,,,,61,5,61,5,"62,5",6,5,5,5,3,3,3,3,4,5,5,5,5,5,5,6,5,5,4,2,4,1,1,W2,5,5,5,"4,5",3,4,0
16030985,大学,文系,勤務経験なし,,,,,,,41,3,30,2,34,2,4,3,3,5,5,3,3,4,2,3,3,2,1,1,4,1,3,1,4,3,1,1,Y3,4,"2,5",3,3,3,4,0
16030996,大学院（修士）,文系,勤務経験なし,,,,,,,34,2,59,5,46,4,3,3,4,2,2,3,3,4,5,4,3,4,4,3,6,3,3,4,2,3,1,1,X3,3,"4,5","3,5",4,3,3,0
16031011,大学,文系,勤務経験なし,,,,,,,47,4,47,4,"46,5",4,5,5,5,5,5,5,4,5,3,5,5,4,4,2,6,2,4,3,5,4,1,1,Y2,5,4,5,"4,5","4,5","4,5",0
16031020,大学,文系,勤務経験なし,,,,,,,66,6,62,6,"65,5",6,3,3,3,2,2,2,2,3,3,3,5,4,5,4,5,3,1,2,2,4,1,1,Z4,3,3,3,"3,5",2,"2,5",0
16031046,,,勤務経験なし,,,,,,,49,4,47,4,"47,5",4,3,4,4,2,3,4,5,4,5,4,3,5,4,3,6,5,4,5,2,3,1,1,X1,3,"4,5",4,"4,5","4,5",0,0
16031054,大学,文系,勤務経験なし,,,,,,,32,2,52,4,41,3,4,4,4,3,3,3,2,3,3,4,3,3,2,2,3,4,4,3,3,3,1,1,W4,4,"3,5",4,3,"2,5","3,3",0
16031085,大学,文系,勤務経験なし,,,,,,,39,3,44,3,"40,5",3,4,3,3,4,4,3,2,2,2,3,3,2,1,2,1,3,2,2,4,3,1,1,Y4,4,"2,5",3,2,"2,5","3,5",0
16031096,,,勤務経験なし,,,,,,,32,2,32,2,30,2,4,2,2,3,5,4,4,3,2,3,3,1,1,1,1,2,3,1,5,3,1,1,Y3,4,2,"2,5",2,4,"3,5",0
16031107,大学,文系,勤務経験なし,,,,,,,27,1,53,4,39,3,5,4,3,5,5,5,4,5,2,5,2,3,2,1,4,2,4,2,5,2,1,1,Y1,5,"2,5","4,5",4,"4,5","4,3",0
16031113,専門学校,文系,勤務経験なし,,,,,,,35,2,34,2,"32,5",2,3,2,3,3,4,2,4,4,3,3,3,3,1,1,5,2,3,1,4,4,1,1,Y4,3,3,"2,5","3,5",3,"3,3",0
16031120,大学,文系,勤務経験なし,,,,,,,72,7,75,7,"76,5",7,4,3,3,5,5,4,3,3,2,3,2,2,3,4,1,2,4,1,5,3,1,1,Y3,4,"2,5",3,"2,5","3,5",4,0
16031121,,,勤務経験なし,,,,,,,20,1,38,3,"26,5",1,4,4,5,4,4,3,3,3,4,5,4,5,2,1,6,4,4,5,4,4,1,1,X3,4,"4,5","4,5",4,3,4,0
16031128,大学,文系,勤務経験なし,,,,,,,52,4,47,4,"49,5",4,3,4,4,2,3,3,3,3,5,4,3,3,3,3,4,5,3,3,2,3,1,1,X3,3,"4,5",4,3,3,"3,3",0
16031130,大学院（修士）,文系,勤務経験なし,,,,,,,34,2,52,4,42,3,3,2,3,5,5,3,3,3,3,3,3,3,2,2,4,4,3,3,5,4,1,1,Y4,3,3,"2,5",3,3,4,0
16031132,大学,文系,勤務経験なし,,,,,,,40,3,41,3,"39,5",3,5,5,4,3,3,5,5,5,5,5,3,5,3,2,6,5,5,3,4,3,1,1,W3,5,"4,5",5,5,5,4,0
16031134,大学,文系,勤務経験なし,,,,,,,40,3,53,4,46,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,1,1,W4,4,"3,5","3,5",3,3,3,0
16031148,専門学校,文系,勤務経験なし,,,,,,,36,2,29,1,"30,5",2,4,5,5,3,2,5,5,5,4,5,3,4,1,1,5,2,5,3,2,3,1,1,W2,4,"4,5",5,"4,5",5,"3,3",0
16031173,大学,文系,勤務経験なし,,,,,,,61,5,64,6,64,6,3,3,3,3,3,2,3,3,3,3,2,3,4,4,3,2,3,2,3,2,1,1,W4,3,3,3,3,"2,5",3,0
16031180,,,勤務経験なし,,,,,,,44,3,47,4,45,3,4,4,4,4,4,3,4,5,3,4,3,3,3,3,4,3,4,3,3,3,1,1,W4,4,"3,5",4,4,"3,5","3,8",0
16031197,,,勤務経験なし,,,,,,,28,1,41,3,"32,5",2,3,4,4,3,3,5,5,5,3,4,2,5,1,1,5,3,4,3,3,2,1,1,W4,3,"3,5",4,5,5,3,0
16031221,,,勤務経験なし,,,,,,,59,5,37,2,48,4,4,5,5,2,1,3,3,5,5,4,1,5,3,3,5,4,4,4,2,2,1,1,W2,4,5,"4,5",5,3,3,0
16031237,大学,文系,勤務経験なし,,,,,,,32,2,35,2,"31,5",2,4,4,3,3,4,4,4,4,4,5,3,3,1,1,5,2,4,2,4,3,1,1,Y1,4,"3,5","4,5","3,5",4,"3,8",0
16031247,,,勤務経験なし,,,,,,,20,1,39,3,27,1,3,3,2,4,4,3,2,2,2,3,3,3,1,1,4,5,3,3,5,3,1,1,Y2,3,2,3,"2,5","2,5","3,3",0
16031271,大学,文系,勤務経験なし,,,,,,,47,4,45,3,"45,5",3,4,4,3,3,3,3,4,5,5,5,4,4,3,3,5,4,4,2,4,5,1,1,Z3,4,4,"4,5","4,5","3,5",0,0
16031274,,,勤務経験なし,,,,,,,47,4,32,2,"38,5",3,2,3,3,3,4,2,2,2,2,3,2,2,1,1,2,1,2,2,4,2,1,1,Y2,2,"2,5",3,2,2,"2,8",0
16031275,大学,理系,勤務経験なし,,,,,,,69,6,62,6,68,6,3,3,3,5,5,3,3,3,2,3,3,2,3,4,1,3,2,2,5,3,1,1,Y4,3,"2,5",3,"2,5",3,0,0
16031278,,,勤務経験なし,,,,,,,48,4,53,4,"50,5",4,5,3,3,5,5,5,5,5,1,4,1,3,2,3,1,1,4,1,5,1,1,1,Y1,5,2,"3,5",4,5,4,0
16031293,,,勤務経験なし,,,,,,,40,3,32,2,"34,5",2,4,4,3,3,2,5,4,5,3,5,3,5,1,1,5,4,4,2,2,3,1,1,W4,4,3,"4,5",5,"4,5",3,0
16031299,大学,文系,勤務経験なし,,,,,,,41,3,41,3,40,3,3,3,3,3,3,3,2,3,2,2,3,3,1,1,2,1,2,2,4,3,1,1,Y4,3,"2,5","2,5",3,"2,5",0,0
16031303,,,勤務経験なし,,,,,,,34,2,41,3,36,2,3,2,2,3,3,3,3,2,2,2,3,1,1,1,1,2,2,1,3,3,1,1,Y4,3,2,2,"1,5",3,0,0
16031309,大学,文系,勤務経験なし,,,,,,,72,7,59,5,"67,5",6,4,4,4,5,5,3,1,2,3,4,5,3,5,5,5,4,4,3,5,5,1,1,Y4,4,"3,5",4,"2,5",2,"4,3",0
16031320,大学,文系,勤務経験なし,,,,,,,60,5,80,7,"72,5",7,4,4,4,3,3,4,3,3,4,4,2,3,4,4,4,3,4,3,3,2,1,1,W4,4,4,4,3,"3,5","3,5",0
16031324,短大,文系,勤務経験なし,,,,,,,39,3,50,4,44,3,4,4,5,3,3,3,5,3,2,3,1,1,2,2,1,1,3,1,3,1,1,1,Y1,4,"3,5","3,5",2,4,3,0
16031336,,,勤務経験なし,,,,,,,29,1,30,2,27,1,1,2,3,3,2,3,4,3,3,3,2,1,1,1,1,3,2,2,4,2,1,1,Y2,1,3,"2,5",2,"3,5","2,3",0
16031339,大学,文系,勤務経験なし,,,,,,,47,4,45,3,"45,5",3,3,2,3,3,4,3,1,2,3,2,4,2,3,3,4,4,3,2,4,5,1,1,Z3,3,3,2,2,2,"3,3",0
16031345,,,勤務経験なし,,,,,,,75,7,61,5,70,7,2,1,2,5,5,1,2,2,1,1,3,1,3,4,1,2,1,1,5,3,1,1,Y4,2,"1,5",1,"1,5","1,5","3,3",0
16031376,大学院（修士）,理系,勤務経験なし,,,,,,,51,4,55,5,"53,5",4,3,3,2,5,5,2,2,2,3,3,5,3,4,4,5,5,2,3,4,4,1,1,Z3,3,"2,5",3,"2,5",2,4,0
16031392,,,勤務経験なし,,,,,,,40,3,38,3,"37,5",2,3,3,3,4,5,3,2,3,2,3,3,3,1,2,1,4,3,3,3,3,1,1,Z1,3,"2,5",3,3,"2,5","3,5",0
16031394,大学,文系,勤務経験なし,,,,,,,51,4,42,3,46,4,5,5,5,4,3,5,4,5,3,5,5,4,4,3,6,3,5,4,5,4,2,1,W4,5,4,5,"4,5","4,5","3,8",1
16031396,大学,文系,勤務経験なし,,,,,,,57,5,47,4,"52,5",4,2,2,4,1,1,3,3,3,5,5,3,5,5,4,6,6,4,4,1,3,1,1,X1,2,"4,5","3,5",4,3,"2,3",0
16031449,大学,文系,勤務経験なし,,,,,,,34,2,36,2,33,2,4,3,3,4,5,3,3,2,2,3,4,1,1,1,2,2,2,2,5,3,1,1,Y4,4,"2,5",3,"1,5",3,0,0
16031451,,,勤務経験なし,,,,,,,34,2,27,1,26,1,4,4,3,4,4,3,2,4,3,4,3,3,1,1,4,2,4,2,4,3,1,1,Y1,4,3,4,"3,5","2,5",0,0
16031475,短大,文系,勤務経験なし,,,,,,,29,1,34,2,"29,5",1,1,1,1,1,2,2,2,1,3,1,4,3,1,1,5,4,1,3,2,4,1,1,Z2,1,2,1,2,2,"1,8",0
16031476,大学,文系,勤務経験なし,,,,,,,68,6,66,6,69,6,3,2,3,3,3,2,1,2,3,3,4,2,4,5,4,4,1,2,3,5,1,1,Z4,3,3,"2,5",2,"1,5",3,0
16031478,大学,文系,勤務経験なし,,,,,,,59,5,54,5,"57,5",5,5,5,5,3,3,5,4,5,5,5,4,5,5,5,6,5,5,5,2,3,1,1,X1,5,5,5,5,"4,5",4,0
16031479,大学,文系,勤務経験なし,,,,,,,20,1,40,3,"27,5",1,3,4,5,3,3,3,4,4,4,4,3,4,1,1,5,6,4,3,2,3,1,1,W4,3,"4,5",4,4,"3,5","3,3",0
16031482,大学,文系,勤務経験なし,,,,,,,23,1,45,3,32,2,3,4,3,1,1,3,3,4,5,5,3,5,1,1,5,2,3,3,1,2,1,1,X1,3,4,"4,5","4,5",3,"2,5",0
16031483,大学,文系,勤務経験なし,,,,,,,68,6,62,6,67,6,5,3,3,5,5,3,1,2,1,3,4,2,4,5,4,4,3,2,5,5,1,1,Y4,5,2,3,2,2,4,0
16031492,大学,文系,勤務経験なし,,,,,,,58,5,65,6,63,6,1,1,1,4,4,1,1,1,1,1,5,1,3,3,1,1,1,1,5,5,1,1,Y4,1,1,1,1,1,"2,5",0
16031494,大学,文系,過去に勤務していました,B社,172,店名_730,,40575,6カ月以上,58,5,64,6,"62,5",6,4,5,5,1,1,5,5,5,5,5,4,5,5,5,6,6,5,5,1,3,1,1,X1,4,5,5,5,5,"2,8",0
16031495,大学,文系,勤務経験なし,,,,,,,59,5,67,6,"64,5",6,4,3,3,1,2,3,3,4,3,2,3,4,5,5,5,4,3,3,2,3,1,1,X3,4,3,"2,5",4,3,"2,5",0
16031497,,,勤務経験なし,,,,,,,42,3,33,2,36,2,4,3,3,4,3,3,3,3,2,3,3,2,1,1,2,2,3,2,3,3,1,1,Y2,4,"2,5",3,"2,5",3,"3,3",0
16031499,大学,文系,勤務経験なし,,,,,,,43,3,44,3,"42,5",3,2,1,2,3,2,3,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,Y2,2,2,"1,5","1,5","2,5","2,3",0
16031500,大学,文系,勤務経験なし,,,,,,,57,5,54,5,56,5,5,4,4,4,4,3,3,4,4,4,5,3,4,3,5,4,3,4,5,5,1,1,Z3,5,4,4,"3,5",3,"4,3",0
16031502,,,勤務経験なし,,,,,,,44,3,54,5,49,4,3,3,3,2,3,3,3,4,5,3,3,4,3,3,5,5,3,3,3,3,1,1,W4,3,4,3,4,3,"3,3",0
16031506,大学,文系,勤務経験なし,,,,,,,67,6,56,5,63,6,3,3,2,5,5,3,2,2,2,2,3,2,3,3,2,2,3,1,5,3,1,1,Y3,3,2,"2,5",2,"2,5","3,8",0
16031509,大学,文系,勤務経験なし,,,,,,,56,5,36,2,"45,5",3,3,3,3,3,3,2,3,2,3,3,5,3,3,3,4,5,2,3,4,4,1,1,Z3,3,3,3,"2,5","2,5",3,0
16031510,,,勤務経験なし,,,,,,,57,5,41,3,49,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,2,4,3,4,3,1,1,Y2,4,"3,5","3,5",3,3,"3,3",0
16031511,大学,文系,過去に勤務していました,B社,654,店名_763,512337,40483,6カ月以上,54,5,53,4,54,5,3,4,4,3,4,5,3,3,4,3,4,3,4,3,5,4,3,3,4,3,1,1,Y2,3,4,"3,5",3,4,"3,5",0
16031514,,,勤務経験なし,,,,,,,37,2,48,4,"41,5",3,3,3,3,4,5,4,4,4,3,2,3,4,2,2,5,5,3,4,4,4,1,1,Z1,3,3,"2,5",4,4,"3,8",0
16031519,,,勤務経験なし,,,,,,,26,1,51,4,37,2,3,3,3,3,3,3,3,3,3,4,3,3,1,1,2,2,3,2,2,2,1,1,W4,3,3,"3,5",3,3,3,0
16031535,大学,文系,勤務経験なし,,,,,,,31,2,36,2,"31,5",2,2,2,2,3,4,1,2,2,2,2,4,1,1,1,1,2,1,2,4,4,1,1,Z3,2,2,2,"1,5","1,5","2,8",0
16031555,大学,文系,勤務経験なし,,,,,,,47,4,43,3,"44,5",3,3,3,3,5,4,3,3,3,3,3,5,1,3,3,4,3,2,3,4,5,1,1,Z3,3,3,3,2,3,"3,8",0
16031575,大学,文系,勤務経験なし,,,,,,,45,3,38,3,"40,5",3,3,4,4,3,3,4,4,5,3,5,3,4,2,1,4,2,4,3,4,3,1,1,W4,3,"3,5","4,5","4,5",4,3,0
16031586,,,勤務経験なし,,,,,,,45,3,47,4,"45,5",3,3,1,2,3,2,3,3,2,2,2,3,2,2,3,2,3,2,1,3,4,1,1,Z3,3,2,"1,5",2,3,"2,5",0
16031592,大学,文系,勤務経験なし,,,,,,,59,5,44,3,"51,5",4,5,5,4,1,2,4,3,4,4,5,3,5,5,3,6,2,5,3,1,3,1,1,W2,5,4,5,"4,5","3,5",3,0
16031593,,,勤務経験なし,,,,,,,33,2,29,1,"28,5",1,4,3,4,3,3,3,3,3,3,3,3,3,1,1,4,3,4,3,4,3,1,1,W4,4,"3,5",3,3,3,"3,3",0
16031602,,,勤務経験なし,,,,,,,54,5,63,6,"59,5",5,5,4,3,2,2,4,3,4,5,4,3,5,5,3,6,2,5,2,2,2,1,1,W1,5,4,4,"4,5","3,5","3,5",0
16031618,大学,文系,勤務経験なし,,,,,,,37,2,33,2,33,2,3,2,2,4,4,2,1,2,1,2,4,1,1,1,1,2,1,1,4,3,1,1,Y4,3,"1,5",2,"1,5","1,5",3,0
16031632,大学,文系,勤務経験なし,,,,,,,38,3,30,2,32,2,5,5,5,4,3,4,5,4,3,4,3,4,2,1,6,4,4,3,3,3,1,1,W4,5,4,"4,5",4,"4,5",0,0
16031662,大学院（修士）,文系,勤務経験なし,,,,,,,41,3,51,4,"45,5",3,4,4,3,3,4,5,5,5,4,3,3,5,4,3,6,5,4,3,3,3,1,1,W4,4,"3,5","3,5",5,5,"3,8",0
16031663,大学,文系,勤務経験なし,,,,,,,34,2,28,1,"28,5",1,5,5,5,2,2,5,5,5,5,5,4,5,1,1,4,3,4,4,3,5,1,1,Z1,5,5,5,5,5,"3,5",0
16031686,,,勤務経験なし,,,,,,,43,3,47,4,"44,5",3,4,3,3,3,2,3,3,3,5,3,3,3,3,3,4,6,4,4,2,4,1,1,X3,4,4,3,3,3,0,0
